4,Bến đò Sơn Đốt - Nhơn Mỹ,An Giang,Chợ Mới,"10,44794 105,39322",29/07/2024,"30,7","7,5","4,5",144,"36,8","0,014","0,218","0,056","0,02","47,5",4,580,Âm tính,Dương tính,9300,97,Rất tốt,"Aeromonas hydrophila = Dương tính, Coliform = 9300MPN/mL",Có sự hiện diện của Aeromonas hydrophila vì vậy cần diệt khuẩn nguồn nước trước khi cấp vào ao nuôi. Chú ý an toàn vệ sinh thực phẩm.
5,Cầu Kênh Ông Cò - Vĩnh Trạch,An Giang,Thoại Sơn,"10,323100
 105,330400",22/8/2022,30,"7,5",4,140,43,"0,017","0,198","0,056","0,033",60,"4,2",1400,"Dương
 tính",Dương tính,110000,89,Rất tốt,"Aeromonas vượt ngưỡng 1,4 lần, Coliform vượt ngưỡng 44 lần Edwardsiella ictaluri: Dương tính.",- Cần diệt khuẩn để loại trừ mầm bệnh.
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",24/07/2023,29,7,"4,5",212,46,"0,011","0,053","0,056","0,015","35,5","5,7",400,Âm tính,Dương tính,2100,97,Rất tốt,Aeromonas hydrophila: Dương tính,Có sự hiện diện của Aeromonas hydrophila có thể gây bệnh trên cá da trơn cần diệt khuẩn trước khi cấp vào ao nuôi.
8,Tấn Long – Tấn Mỹ,An Giang,Chợ Mới,"10,537278
 105,491972",04/04/2022,30,"7,5","5,5",234,70,"0,096","0,466","0,054",0,26,"3,8",2960,Âm tính,Dương tính,46000,58,Trung bình,"N-NO2- vượt ngưỡng 1,9 lần, N-NH4+ vượt ngưỡng 1,6 lần; Aeromonas vượt ngưỡng 3,0 lần, Coliform vượt ngưỡng 18,4 lần; Edwardsiella ictaluri: Dương tính.","- Ô nhiễm hữu cơ nên không sử dụng nước trực tiếp cho nuôi trồng thuỷ sản.
 - Cần diệt khuẩn để loại trừ mầm bệnh"
11,Tây An - Mỹ Thới,An Giang,Long Xuyên,"10,341778 105,449056",14/07/2024,"30,5","7,3",4,206,47,"0,013","0,432","0,054","0,021","56,8","6,9",8000,Âm tính,Âm tính,110000,46,Kém,"DO, N-NH4+, TSS, Aeromonas, Coliform = 110000MPN/mL (Aeromonas có qi=1)","Nguồn nước có dấu hiệu ô nhiễm hữu cơ, chất rắn lơ lửng cao và mật độ Aeromonas tăng cao do đó cần lắng, xử lý và diệt khuẩn trước khi cấp vào ao nuôi."
8,Tấn Long – Tấn Mỹ,An Giang,Chợ Mới,"10,537278
 105,491972",5/9/2022,"30,5","7,5",5,124,39,"0,013","0,041","0,054","0,026",28,7,180,Âm tính,Dương tính,700,100,Rất tốt,---,---
11,Tây An – Mỹ Thới,An Giang,Long Xuyên,"10,341778
 105,449056",11/7/2022,"30,5","7,3",4,219,60,"0,011","0,864","0,053","0,022",17,"2,2",29700,Âm tính,Dương tính,21000,44,Xấu,"N-NH4+ vượt ngưỡng 2,9 lần, 
  Aeromonas vượt ngưỡng 29,7 lần, Coliform vượt ngưỡng 8,4 lần.","- Không sử dụng nước trực tiếp cho nuôi trồng thuỷ sản.
 - Cần diệt khuẩn để loại trừ mầm bệnh."
4,Bến đò Sơn Đốt - Nhơn Mỹ,An Giang,Chợ Mới,"10,44794
 105,39322",22/8/2022,"29,7","7,5","4,5",134,41,"0,017","0,218","0,053","0,021",34,"4,2",80,Dương tính,Âm tính,2300,97,Rất tốt,Edwardsiella ictaluri: Dương tính.,- Cần diệt khuẩn để loại trừ mầm bệnh.
7,"Khu vực Vĩnh Hòa, Vĩnh Xương",An Giang,Tân Châu,"10,870389
 105,185161",10/04/2023,30,"7,5","4,5",273,"60,1","0,021","0,167","0,053",0,5,"7,4",40,Âm tính,Âm tính,24000,97,Rất tốt,"Coliform vượt ngưỡng 9,6 lần.","Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm"
10,Bình Yên,An Giang,Châu Phú,"10,494639
 105,339828",06/06/2023,"30,5","7,5","4,5",291,57,"0,099","0,152","0,053",0,"22,5","5,2",430,Dương tính,Âm tính,7500,97,Tốt,"N-NO2-vượt ngưỡng 2 lần, Edwardsiella ictaluri dương tính, Coliform vượt ngưỡng 3 lần","Có dấu hiệu ô nhiễm dinh dưỡng, có sự hiện diện của Edwardsiella ictaluri có thể gây bệnh trên cá da trơn cần xử lý nước và diệt khuẩn trước khi cấp vào ao nuôi. Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm."
1,Bến đò Phú Lạc - Cồn Khánh Hòa,An Giang,Châu Phú,"10,694589
 105,189900",25/07/2023,29,"7,5","4,5",213,42,"0,011","0,065","0,053","0,03","49,5","7,3",760,Âm tính,Dương tính,2000,97,Rất tốt,Aeromonas hydrophila: Dương tính,"Có sự hiện diện của Aeromonas hydrophila có thể gây bệnh trên cá da trơn, cần xử lý nước và diệt khuẩn trước khi cấp vào ao nuôi."
8,Tấn Long – Tấn Mỹ,An Giang,Chợ Mới,"10,537278
 105,491972",21/08/2023,29,"7,5","5,5",180,37,"0,032","0,451","0,052","0,022",52,"10,2",1909,Âm tính,Âm tính,2700,90,Tốt,"Độ kiềm thấp, N-NH4+ vượt ngưỡng 1,5 lần, Aeromonas vượt ngưỡng 1,9 lần, Coliform vượt ngưỡng 1,1 lần.","Bón thêm vôi để nâng cao độ kiềm, sử dụng hóa chất hoặc chế phẩm sinh học xử lý nước và diệt khuẩn nguồn nước trước khi cấp vào ao nuôi. Chú ý an toàn vệ sinh thực phẩm."
3,Kênh Cái Sao - Bờ Hồ - Mỹ Thới,An Giang,Long Xuyên,"10,318856 105,442842",26/05/2024,31,"7,5","4,5",191,"67,3","0,226","0,226","0,052",0,"40,5","6,3",1200,Âm tính,Dương tính,1500,94,Rất tốt,"DO, Aeromonas, Coliform=7500MPN/mL","Mật độ vi khuẩn aeromonas cao, cần diệt khuẩn nước trước khi cấp vào ao nuôi. Chú ý an toàn vệ sinh thực phẩm."
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",10/04/2023,31,"7,5","4,5",272,65,"0,021","0,162","0,052",0,7,"6,4",10,Dương tính,Dương tính,24000,97,Rất tốt,"Coliform vượt ngưỡng 9,6 lần.
 Có sự hiện diện của vi khuẩn Edwardsiella ictaluri, Aeromonas hydrophila","Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm. Có sự hiện diện của vi khuẩn Edwardsiella ictaluri, Aeromonas hydrophila có thể gây bệnh trên cá tra, cần diệt khuẩn loại trừ mầm bệnh."
6,Sông Tiền 1- Cầu Vịnh Tre,An Giang,Châu Phú,"10,618481
 105,209731",30/5/2022,30,7,4,197,58,"0,017","0,103","0,052",0,25,"2,5",490,Âm tính,Dương tính,2300,93,Rất tốt,---,---
2,Bến đò Chùa - Cồn Bình Thủy,An Giang,Châu Phú,"10,451217
 105,383675",13/6/2022,30,"7,3",4,143,56,"0,02","0,059","0,052","0,022",61,"4,8",200,Âm tính,Dương tính,9300,92,Rất tốt,"Coliform vượt ngưỡng 3,7 lần.",---
10,Bình Yên,An Giang,Châu Phú,"10,494639
 105,339828",10/04/2023,31,"7,5","4,5",272,"63,1","0,02","0,165","0,051",0,8,"6,7",60,Dương tính,Âm tính,15000,97,Rất tốt,Coliform vượt ngưỡng 6 lần.,"Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm"
5,Cầu Kênh Ông Cò - Vĩnh Trạch,An Giang,Thoai Son,"10,323100 105,330400",29/07/2024,30,"7,5",4,123,"31,8","0,018","0,142","0,051","0,035",56,3,420,Âm tính,Dương tính,4300,93,Rất tốt,"TSS, Aeromonas hydrophila = Dương tỉnh","Nguồn nước có chất rắn lơ lửng cao, có sự hiện diện của Aeromonas hydrophila vì vậy cần lắng, xử lý nước và diệt khuẩn trước khi cấp vào ao nuôi."
1,Bến đò Phú Lạc - Cồn Khánh Hòa,An Giang,Châu Phú,"10,694589
 105,189900",15/02/2023,"30,5",7,"4,5",211,48,"0,04","0,129","0,051",0,31,"5,9",70,Âm tính,Dương tính,900,97,Rất tốt,---,---
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",10/07/2023,30,"7,5","4,5",235,"46,8","0,032","0,056","0,051","0,013","22,5","4,7",1145,Dương tính,Dương tính,4300,96,Rất tốt,Aeromonas vượt ngưỡng 1.1 lần Coliform vượt ngưỡng 1.7 lần Edwardsiella ictaluri: Dương tính. Aeromonas hydrophila: Dương tính.,"Aeromonas cao đồng thời có sự hiện diện của Edwardsiella ictaluri, Aeromonas hydrophila có thể gây bệnh trên cá da trơn cần diệt khuẩn trước khi cấp vào ao nuôi. Chú ý an toàn vệ sinh thực phẩm."
2,Bến đò Chùa - Cồn Bình Thủy,An Giang,Châu Phú,"10,451217
 105,383675",8/8/2022,30,"7,3","4,5",155,52,"0,032","0,156","0,05","0,019",17,"4,2",410,Âm tính,Dương tính,2300,97,Rất tốt,---,---
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",8/2/2022,30,"7,5",4,185,"55,3","0,014","0,124","0,05","0,013",17,"4,3",1509,,,200,89,Rất tốt,"Aeromonas vượt ngưỡng 1,5 lần.",- Cần diệt khuẩn để loại trừ mầm bệnh
6,Sông Tiền 1- Cầu Vịnh Tre,An Giang,Châu Phú,"10,618481
 105,209731",15/02/2023,30,7,4,209,51,"0,037","0,112","0,05",0,19,"6,5",50,Âm tính,Dương tính,1500,93,Rất tốt,---,---
8,Tấn Long – Tấn Mỹ,An Giang,Chợ Mới,"10,537278
 105,491972",17/10/2022,30,7,"5,5",123,39,"0,024","0,282","0,049","0,013",48,"9,4",70,Dương tính,Dương tính,9300,100,Rất tốt,"Coliform vượt ngưỡng 3,7 lần; Edwardsiella ictaluri: Dương tính.",- Cần diệt khuẩn để loại trừ mầm bệnh.
10,Bình Yên,An Giang,Châu Phú,"10,494639
 105,339828",23/5/2022,"29,7","7,3",4,217,65,"0,062","0,216","0,049",0,"13,5","3,8",390,Âm tính,Dương tính,4300,93,Tốt,"N-NO2- vượt ngưỡng 1,2 lần, Coliform vượt ngưỡng 1,7 lần.",- Không sử dụng nước trực tiếp cho nuôi trồng thuỷ sản.
1,Bến đò Phú Lạc - Cồn Khánh Hòa,An Giang,Châu Phú,"10,694589
 105,189900",15/05/2023,"31,5","7,5","4,5",285,52,"0,155","0,141","0,049",0,"51,5","11,1",4400,Âm tính,Dương tính,2300,48,Trung bình,"N-NO2- vượt ngưỡng 3,1 lần, Aeromonas vượt ngưỡng 4,4 lần.","Ô nhiễm dinh dưỡng và vi khuẩn Aeromonas tăng cao, cần xử lý nước và diệt khuẩn để loại trừ mầm bệnh."
3,Kênh Cái Sao - Bờ Hồ- Mỹ Thới,An Giang,Long Xuyên,"10,318856
 105,442842",23/07/2023,"30,5","7,5",4,201,46,"0,014","0,139","0,049","0,021","46,5","7,3",3600,Âm tính,Dương tính,2000,47,Tốt,"Aeromonas vượt ngưỡng 3,6 lần, Aeromonas hydrophila: Dương tính","Vi khuẩn Aeromonas tăng cao đồng thời có sự hiện diện của Aeromonas hydrophila có thể gây bệnh trên cá da trơn, cần xử lý nước và diệt khuẩn trước khi cấp vào ao nuôi."
1,Bến đò Phú Lạc - Cồn Khánh Hòa,An Giang,Châu Phú,"10,694589
 105,189900",27/03/2023,30,7,"4,5",250,"57,9","0,062","0,134","0,049",0,"37,5","8,8",10,Dương tính,Dương tính,,97,Tốt,"N-NO2- vượt ngưỡng 1,2 lần","Ô nhiễm dinh dưỡng, cần xử lý nước trước khi cấp vào ao nuôi, có sự hiện diện của vi khuẩn Edwardsiella ictaluri, Aeromonas hydrophila có thể gây bệnh trên cá tra, cần diệt khuẩn loại trừ mầm bệnh."
8,Tấn Long – Tấn Mỹ,An Giang,Chợ Mới,"10,537278
 105,491972",8/2/2022,"30,5","7,5",5,186,"55,3","0,014","0,086","0,049",0,28,"4,3",430,,,11000,100,Rất tốt,"Coliform vượt ngưỡng 4,4 lần.",
10,Bình Yên,An Giang,Châu Phú,"10,494639
 105,339828",8/8/2022,"29,5",7,"4,5",125,48,"0,014","0,048","0,049","0,026",38,"2,3",590,Dương tính,Dương tính,4300,97,Rất tốt,"Coliform vượt ngưỡng 1,7 lần; Edwardsiella ictaluri: Dương tính.",- Cần diệt khuẩn để loại trừ mầm bệnh.
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",16/5/2022,30,"7,5",4,211,56,"0,084","0,025","0,049","0,015",74,"3,2",490,Âm tính,Dương tính,110000,90,Tốt,"N-NO2- vượt ngưỡng 1,7 lần. Coliform vượt ngưỡng 44 lần.","- Không sử dụng nước trực tiếp cho nuôi trồng thuỷ sản.
 - Cần diệt khuẩn để loại trừ mầm bệnh."
5,Cầu Kênh Ông Cò - Vĩnh Trạch,An Giang,Thoại Sơn,"10,323100
 105,330400",28/2/2023,"29,5",7,"4,5",261,"54,5","0,016","0,417","0,048","0,012",41,"8,2",30,Âm tính,Dương tính,21000,96,Tốt,"N-NH4+ vượt ngưỡng 1,4 lần, Coliform vượt ngưỡng 8,4 lần.","Có dấu hiệu ô nhiễm dinh dưỡng, có sự hiện diện của vi khuẩn Aeromonas hydrophila có thể gây bệnh trên cá tra, cần xử lý nước và diệt khuẩn loại trừ mầm bệnh. Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm."
5,Cầu Kênh Ông Cò - Vĩnh Trạch,An Giang,Thoại Sơn,"10,323100
 105,330400",17/10/2022,"29,5","7,3",4,122,44,"0,012","0,203","0,048",0,53,"6,7",260,Âm tính,Dương tính,9300,93,Rất tốt,"Coliform vượt ngưỡng 3,7 lần.",
7,"Khu vực Vĩnh Hòa, Vĩnh Xương",An Giang,Tân Châu,"10,870389
 105,185161",01/02/2023,30,7,"4,5",206,"50,5","0,02","0,183","0,048","0,013","20,5","4,3",790,Dương tính,Âm tính,9300,97,Rất tốt,"Coliform vượt ngưỡng 3,7 lần, Edwardsiella ictaluri: Dương tính.","Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm. Có sự hiện diện của vi khuẩn có thể gây bệnh trên cá tra, cần diệt khuẩn loại trừ mầm bệnh."
6,Sông Tiền 1- Cầu Vịnh Tre,An Giang,Châu Phú,"10,618481
 105,209731",15/05/2023,31,"7,5",4,285,"62,7","0,158","0,156","0,048",0,54,"10,8",5100,Âm tính,Dương tính,2300,46,Trung bình,"N-NO2- vượt ngưỡng 3,2 lần, Aeromonas vượt ngưỡng 5,1 lần.","Có dấu hiệu ô nhiễm dinh dưỡng và vi khuẩn Aeromonas tăng cao, cần xử lý nước trước khi cấp vào ao nuôi."
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",15/02/2023,30,"7,5",5,207,50,"0,039","0,147","0,048",0,"32,5","6,9",10,Âm tính,Âm tính,4300,100,Rất tốt,"Coliform vượt ngưỡng 1,7 lần.","Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm"
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",09/05/2022,30,"7,5",4,236,72,"0,054","0,133","0,048",0,24,"5,3",700,Âm tính,Dương tính,3900,93,Tốt,"N-NO2- vượt ngưỡng 1,1 lần; Coliform vượt ngưỡng 1,6 lần. Aeromonas hydrophila: Dương tính.","- Không sử dụng nước trực tiếp cho nuôi trồng thuỷ sản.
 - Cần diệt khuẩn để loại trừ mầm bệnh."
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",30/5/2022,30,"7,5",4,198,60,"0,027","0,109","0,048","0,013","18,5","2,5",360,Âm tính,Dương tính,4300,93,Rất tốt,"Coliform vượt ngưỡng 1,7 lần.",---
6,Sông Tiền 1- Cầu Vịnh Tre,An Giang,Châu Phú,"10,618481
 105,209731",05/09/2023,30.0,7.5,4.0,126,"40,6","0,009","0,009","0,048","0,025","46,5","5,3",250,Dương tính,Dương tính,400,93,Rất tốt,Edwardsiella ictaluri: Dương tính. Aeromonas hydrophila: Dương tính.,Sử dụng hóa chất hoặc chế phẩm sinh học diệt khuẩn nguồn nước trước khi cấp vào ao nuôi.
5,Cầu Kênh Ông Cò - Vĩnh Trạch,An Giang,Thoại Sơn,"10,323100
 105,330400",09/10/2023,"30,2","7,5",4,155,"33,7","0,033","0,334","0,047","0,021",35,"7,8",2573,Âm tính,Dương tính,9300,74,Tốt,"Độ kiềm thấp, N-NH4+ vượt ngưỡng 1,1 lần, Aeromonas vượt ngưỡng 2,6 lần, Aeromonas hydrophila: Dương tính, Coliform vượt ngưỡng 3,7 lần","Bón thêm vôi để nâng cao độ kiềm, sử dụng hóa chất hoặc chế phẩm sinh học xử lý các chất ô nhiễm hữu cơ và diệt khuẩn nguồn nước trước khi cấp vào ao nuôi. Chú ý an toàn vệ sinh thực phẩm."
8,Tấn Long – Tấn Mỹ,An Giang,Chợ Mới,"10,537278
 105,491972",18/09/2023,"30,5","7,5","5,5",141,"35,8","0,018","0,216","0,047","0,012",23,"4,9",1145,Âm tính,Âm tính,1500,99,Rất tốt,"Độ kiềm thấp, Aeromonas vượt ngưỡng 1,1 lần.","Bón thêm vôi để nâng cao độ kiềm, sử dụng hóa chất hoặc chế phẩm sinh học diệt khuẩn nguồn nước trước khi cấp vào ao nuôi."
8,Tấn Long – Tấn Mỹ,An Giang,Chợ Mới,"10,537278
 105,491972",23/10/2023,"30,7","7,5","5,5",145,38,"0,017","0,188","0,047","0,03","25,5","5,8",470,Âm tính,Âm tính,24000,100,Rất tốt,Độ kiềm thấp.,Bón thêm vôi để nâng cao độ kiềm. Chú ý an toàn vệ sinh thực phẩm.
11,Tây An - Mỹ Thới,An Giang,Long Xuyên,"10,341778 105,449056",19/05/2024,30,"7,5","4,5",221,"66,7","0,092","0,121","0,047",0,"19,5","3,8",970,Âm tính,Dương tính,9500,97,Rất tốt,"DO
Aeromonas hydrophilla = Dương tính
Coliform=9500MPN/mL","Nguồn nước có dấu hiệu ô nhiễm hữu cơ, cần xử lý nước trước khi cấp vào ao nuôi. Có sự hiện diện của Aeromonas hydrophilla vì vậy cần diệt khuẩn nguồn nước trước khi cấp vào ao nuôi. Chú ý an toàn vệ sinh thực phẩm."
4,Bến đò Sơn Đốt - Nhơn Mỹ,An Giang,Chợ Mới,"10,44794
 105,39322",8/2/2022,"30,5","7,6",4,189,"58,3","0,028","0,065","0,047",0,"32,5","2,7",310,,,2300,93,Rất tốt,---,---
4,Bến đò Sơn Đốt - Nhơn Mỹ,An Giang,Chợ Mới,"10,44794 
 105,39322",13/6/2022,31,"7,5","4,5",172,54,"0,018","0,057","0,047","0,022",73,"5,8",210,Âm tính,Âm tính,2300,94,Rất tốt,---,---
3,Kênh Cái Sao - Bờ Hồ- Mỹ Thới,An Giang,Long Xuyên,"10,318856
 105,442842",6/6/2022,"30,5","7,3",4,195,37,"0,053","1,024","0,046",0,"89,5",13,1870,Âm tính,Âm tính,4300,71,Trung bình,"N-NO2- vượt ngưỡng 1,1 lần, N-NH4+ vượt ngưỡng 3,4 lần;
  Aeromonas vượt ngưỡng 1,9 lần; Coliform vượt ngưỡng 1,7 lần.","- Ô nhiễm hữu cơ nên không sử dụng nước trực tiếp cho nuôi trồng thuỷ sản.
 - Cần diệt khuẩn để loại trừ mầm bệnh."
10,Bình Yên,An Giang,Châu Phú,"10,494639
 105,339828",01/02/2023,30,7,5,205,"49,5","0,021","0,182","0,046","0,019","32,5","3,7",1050,Dương tính,Âm tính,700,100,Rất tốt,"Aeromonas vượt ngưỡng 1,1 lần, Edwardsiella ictaluri: Dương tính.","Vi khuẩn tăng cao, đồng thời có sự hiện diện của vi khuẩn có thể gây bệnh trên cá tra, cần diệt khuẩn loại trừ mầm bệnh."
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",01/02/2023,30,"7,5",5,205,"53,5","0,02","0,181","0,046",0,30,"2,4",4200,Âm tính,Dương tính,2000,50,Tốt,"Aeromonas vượt ngưỡng 4,2 lần.","Vi khuẩn tăng cao, cần diệt khuẩn để loại trừ mầm bệnh."
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",15/05/2023,"31,5","7,5","4,5",290,"60,8","0,26","0,101","0,046",0,49,"8,6",2282,Dương tính,Dương tính,9300,82,Tốt,"N-NO2- vượt ngưỡng 5,2 lần, Aeromonas vượt ngưỡng 2,3 lần, Coliform vượt ngưỡng 3,7 lần.","Có dấu hiệu ô nhiễm dinh dưỡng và vi khuẩn Aeromonas tăng cao, cần xử lý nước trước khi cấp vào ao nuôi. Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm."
7,"Khu vực Vĩnh Hòa, Vĩnh Xương",An Giang,Tân Châu,"10,870389
 105,185161",30/5/2022,"30,5","7,5",4,195,56,"0,013","0,068","0,046",0,27,"2,2",2136,Âm tính,Dương tính,24000,83,Rất tốt,"Aeromonas vượt ngưỡng 2,1 lần, Coliform vượt ngưỡng 9,6 lần.",- Cần diệt khuẩn để loại trừ mầm bệnh.
3,Kênh Cái Sao - Bờ Hồ- Mỹ Thới,An Giang,Long Xuyên,"10,318856
 105,442842",03/09/2023,29.5,7.5,4.0,125,"33,7","0,01","0,01","0,046","0,017","61,5","2,6",460,Âm tính,Dương tính,400,92,Rất tốt,"Độ kiềm thấp, Aeromonas hydrophila: Dương tính.","Bón thêm vôi để nâng cao độ kiềm, sử dụng hóa chất hoặc chế phẩm sinh học diệt khuẩn nguồn nước trước khi cấp vào ao nuôi."
11,Tây An – Mỹ Thới,An Giang,Long Xuyên,"10,341778
 105,449056",20/6/2022,30.5,7.3,4.0,223,61,"0,021","0,622","0,045","0,018",84,7.5,2091,Âm tính,Dương tính,"1,100,000",76,Tốt,"N-NH4+ vượt ngưỡng 2,1 lần. Aeromonas vượt ngưỡng 2,1 lần, Coliform vượt ngưỡng 440 lần.","- Không sử dụng nước trực tiếp cho nuôi trồng thuỷ sản.
 - Cần diệt khuẩn để loại trừ mầm bệnh."
11,Tây An - Mỹ Thới,An Giang,Long Xuyên,"10,341778 105,449056",02/06/2024,30,7,"4,5",243,"49,5","0,065","0,309","0,045",0,30,"7,5",520,Âm tính,Âm tính,7500,97,Rất tốt,"DO, N-NH4,Coliform=7500MPN/mL","Nguồn nước có dấu hiệu ô nhiễm hữu cơ, cần xử lý nước trước khi cấp vào ao nuôi. Chú ý an toàn vệ sinh thực phẩm."
3,Kênh Cái Sao - Bờ Hồ- Mỹ Thới,An Giang,Long Xuyên,"10,318856
 105,442842",15/02/2023,30,"7,5","4,5",213,47,"0,07","0,204","0,045",0,"21,5","7,5",50,Âm tính,Dương tính,4300,97,Tốt,"N-NO2- vượt ngưỡng 1,4 lần, Coliform vượt ngưỡng 1,7 lần.","Có dấu hiệu ô nhiễm dinh dưỡng, xử lý nước trước khi cấp vào ao nuôi. Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm"
2,Bến đò Chùa - Cồn Bình Thủy,An Giang,Châu Phú,"10,451217
 105,383675",26/04/2023,30,"7,5","4,5",282,"52,5","0,038","0,184","0,045",0,18,7,2300,Âm tính,Dương tính,,83,Rất tốt,Aeromonas tăng cao,"Vi khuẩn Aeromonas tăng cao, đồng thời có sự hiện diện của vi khuẩn Aeromonas hydrophila có thể gây bệnh trên cá tra, cần diệt khuẩn loại trừ mầm bệnh."
2,Bến đò Chùa - Cồn Bình Thủy,An Giang,Châu Phú,"10,451217
 105,383675",25/7/2022,29,"7,3",4,155,44,"0,057","0,168","0,045","0,019",33,"4,2",180,Âm tính,Âm tính,4300,93,Tốt,"N-NO2- vượt ngưỡng 1,1 lần.",- Không sử dụng nước trực tiếp cho nuôi trồng thuỷ sản.
10,Bình Yên,An Giang,Châu Phú,"10,494639
 105,339828",31/05/2023,"30,5","7,5","4,5",297,65,"0,043","0,13","0,045",0,"47,5",6,3300,Dương tính,Dương tính,460000,49,Tốt,"Aeromonas vượt ngưỡng 3.3 lần. Coliform vượt ngưỡng 184 lần. Edwardsiella ictaluri, Aeromonas hydrophila dương tính.","Vi khuẩn Aeromonas tăng cao, đồng thời có sự hiện diện của Edwardsiella ictaluri, Aeromonas hydrophila cần diệt khuẩn trước khi cấp vào ao nuôi. Coliform tăng rất cao, chú ý an toàn vệ sinh thực phẩm"
6,Sông Tiền 1- Cầu Vịnh Tre,An Giang,Châu Phú,"10,618481
 105,209731",27/03/2023,30,7,4,253,"49,7","0,067","0,127","0,045",0,39,"9,8",10,Dương tính,Dương tính,,93,Tốt,"N-NO2- vượt ngưỡng 1,3 lần.","Có dấu hiệu ô nhiễm dinh dưỡng, đồng thời có sự hiện diện của vi khuẩn Edwardsiella ictaluri, Aeromonas hydrophila có thể gây bệnh trên cá tra, cần xử lý nước và diệt khuẩn loại trừ mầm bệnh."
4,Bến đò Sơn Đốt - Nhơn Mỹ,An Giang,Chợ Mới,"10,44794 
 105,39322",11/7/2022,"29,8","7,5","4,5",232,58,"0,237","0,05","0,045",0,69,"4,3",720,Âm tính,Âm tính,4300,93,Tốt,"N-NO2- vượt ngưỡng 4,7 lần, 
  Coliform vượt ngưỡng 1,7 lần.",- Không sử dụng nước trực tiếp cho nuôi trồng thuỷ sản.
10,Bình Yên,An Giang,Châu Phú,"10,494639
 105,339828",11/7/2022,30,7,4,202,61,"0,006","0,05","0,044","0,02",22,"1,6",320,Âm tính,Âm tính,24000,93,Rất tốt,"Coliform vượt ngưỡng 9,6 lần.",---
6,Sông Tiền 1- Cầu Vịnh Tre,An Giang,Châu Phú,"10,618481
 105,209731",16/5/2022,30,7,4,204,53,"0,084","0,042","0,044","0,012","18,5","4,9",800,Âm tính,Dương tính,110000,93,Tốt,"N-NO2- vượt ngưỡng 1,7 lần. Coliform vượt ngưỡng 44 lần.","- Không sử dụng nước trực tiếp cho nuôi trồng thuỷ sản.
 - Cần diệt khuẩn để loại trừ mầm bệnh."
2,Bến đò Chùa - Cồn Bình Thủy,An Giang,Châu Phú,"10,451217
 105,383675",22/8/2022,30,"7,3",4,135,54,"0,015","0,229","0,043","0,025",29,"4,7",130,Âm tính,Dương tính,4300,93,Rất tốt,"Coliform vượt ngưỡng 1,7 lần.",---
6,Sông Tiền 1- Cầu Vịnh Tre,An Giang,Châu Phú,"10,618481
 105,209731",10/04/2023,30,7,4,274,"59,1","0,022","0,149","0,043",0,"10,5","5,3",100,Âm tính,Âm tính,46000,93,Rất tốt,"Coliform vượt ngưỡng 18,4 lần.","Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm"
9,Bình Thành,An Giang,Phú Tân,"10,596639
 105,228278",28/2/2023,30,"7,5",5,229,"54,5","0,026","0,118","0,043",0,25,"5,2",1618,Âm tính,Dương tính,15000,95,Rất tốt,"Aeromonas sp. vượt ngưỡng 1,6 lần 
  Coliform vượt ngưỡng 6 lần.","Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm. 
  Mật độ Aeromonas tổng số >103CFU/mL đồng thời có sự hiện diện của vi khuẩn Aeromonas hydrophila có thể gây bệnh trên cá tra, cần diệt khuẩn loại trừ mầm bệnh."
10,Bình Yên,An Giang,Châu Phú,"10,494639
 105,339828",15/02/2023,30,7,5,202,50,"0,035","0,108","0,043",0,34,"6,5",110,Âm tính,Dương tính,15000,100,Rất tốt,Coliform vượt ngưỡng 6 lần.,"Coliform tăng cao, chú ý an toàn vệ sinh thực phẩm"
2,Bến đò Chùa - Cồn Bình Thủy,An Giang,Châu Phú,"10,451217
 105,383675",25/07/2023,29,"7,5","4,5",212,48,"0,015","0,071","0,043","0,015",47,"6,7",4500,Âm tính,Dương tính,2700,49,Tốt,"Aeromonas vượt ngưỡng 4,5 lần Coliform vượt ngưỡng 1,1 lần, Aeromonas hydrophila: Dương tính","Vi khuẩn Aeromonas tăng cao đồng thời có sự hiện diện của Aeromonas hydrophila có thể gây bệnh trên cá da trơn, cần xử lý nước và diệt khuẩn trước khi cấp vào ao nuôi. Chú ý an toàn vệ sinh thực phẩm."
